-10.010000 2.000000 2.000000 0.000000 0.000000 
-9.990000 2.000000 2.000000 0.000000 0.000000 
-9.970000 2.000000 2.000000 0.000000 0.000000 
-9.950000 2.000000 2.000000 0.000000 0.000000 
-9.930000 2.000000 2.000000 0.000000 0.000000 
-9.910000 2.000000 2.000000 0.000000 0.000000 
-9.890000 2.000000 2.000000 0.000000 0.000000 
-9.870000 2.000000 2.000000 0.000000 0.000000 
-9.850000 2.000000 2.000000 0.000000 0.000000 
-9.830000 2.000000 2.000000 0.000000 0.000000 
-9.810000 2.000000 2.000000 0.000000 0.000000 
-9.790000 2.000000 2.000000 0.000000 0.000000 
-9.770000 2.000000 2.000000 0.000000 0.000000 
-9.750000 2.000000 2.000000 0.000000 0.000000 
-9.730000 2.000000 2.000000 0.000000 0.000000 
-9.710000 2.000000 2.000000 0.000000 0.000000 
-9.690000 2.000000 2.000000 0.000000 0.000000 
-9.670000 2.000000 2.000000 0.000000 0.000000 
-9.650000 2.000000 2.000000 0.000000 0.000000 
-9.630000 2.000000 2.000000 0.000000 0.000000 
-9.610000 2.000000 2.000000 0.000000 0.000000 
-9.590000 2.000000 2.000000 0.000000 0.000000 
-9.570000 2.000000 2.000000 0.000000 0.000000 
-9.550000 2.000000 2.000000 0.000000 0.000000 
-9.530000 2.000000 2.000000 0.000000 0.000000 
-9.510000 2.000000 2.000000 0.000000 0.000000 
-9.490000 2.000000 2.000000 0.000000 0.000000 
-9.470000 2.000000 2.000000 0.000000 0.000000 
-9.450000 2.000000 2.000000 0.000000 0.000000 
-9.430000 2.000000 2.000000 0.000000 0.000000 
-9.410000 2.000000 2.000000 0.000000 0.000000 
-9.390000 2.000000 2.000000 0.000000 0.000000 
-9.370000 2.000000 2.000000 0.000000 0.000000 
-9.350000 2.000000 2.000000 0.000000 0.000000 
-9.330000 2.000000 2.000000 0.000000 0.000000 
-9.310000 2.000000 2.000000 0.000000 0.000000 
-9.290000 2.000000 2.000000 0.000000 0.000000 
-9.270000 2.000000 2.000000 0.000000 0.000000 
-9.250000 2.000000 2.000000 0.000000 0.000000 
-9.230000 2.000000 2.000000 0.000000 0.000000 
-9.210000 2.000000 2.000000 0.000000 0.000000 
-9.190000 2.000000 2.000000 0.000000 0.000000 
-9.170000 2.000000 2.000000 0.000000 0.000000 
-9.150000 2.000000 2.000000 0.000000 0.000000 
-9.130000 2.000000 2.000000 0.000000 0.000000 
-9.110000 2.000000 2.000000 0.000000 0.000000 
-9.090000 2.000000 2.000000 0.000000 0.000000 
-9.070000 2.000000 2.000000 0.000000 0.000000 
-9.050000 2.000000 2.000000 0.000000 0.000000 
-9.030000 2.000000 2.000000 0.000000 0.000000 
-9.010000 2.000000 2.000000 0.000000 0.000000 
-8.990000 2.000000 2.000000 0.000000 0.000000 
-8.970000 2.000000 2.000000 0.000000 0.000000 
-8.950000 2.000000 2.000000 0.000000 0.000000 
-8.930000 2.000000 2.000000 0.000000 0.000000 
-8.910000 2.000000 2.000000 0.000000 0.000000 
-8.890000 2.000000 2.000000 0.000000 0.000000 
-8.870000 2.000000 2.000000 0.000000 0.000000 
-8.850000 2.000000 2.000000 0.000000 0.000000 
-8.830000 2.000000 2.000000 0.000000 0.000000 
-8.810000 2.000000 2.000000 0.000000 0.000000 
-8.790000 2.000000 2.000000 0.000000 0.000000 
-8.770000 2.000000 2.000000 0.000000 0.000000 
-8.750000 2.000000 2.000000 0.000000 0.000000 
-8.730000 2.000000 2.000000 0.000000 0.000000 
-8.710000 2.000000 2.000000 0.000000 0.000000 
-8.690000 2.000000 2.000000 0.000000 0.000000 
-8.670000 2.000000 2.000000 0.000000 0.000000 
-8.650000 2.000000 2.000000 0.000000 0.000000 
-8.630000 2.000000 2.000000 0.000000 0.000000 
-8.610000 2.000000 2.000000 0.000000 0.000000 
-8.590000 2.000000 2.000000 0.000000 0.000000 
-8.570000 2.000000 2.000000 0.000000 0.000000 
-8.550000 2.000000 2.000000 0.000000 0.000000 
-8.530000 2.000000 2.000000 0.000000 0.000000 
-8.510000 2.000000 2.000000 0.000000 0.000000 
-8.490000 2.000000 2.000000 0.000000 0.000000 
-8.470000 2.000000 2.000000 0.000000 0.000000 
-8.450000 2.000000 2.000000 0.000000 0.000000 
-8.430000 2.000000 2.000000 0.000000 0.000000 
-8.410000 2.000000 2.000000 0.000000 0.000000 
-8.390000 2.000000 2.000000 0.000000 0.000000 
-8.370000 2.000000 2.000000 0.000000 0.000000 
-8.350000 2.000000 2.000000 0.000000 0.000000 
-8.330000 2.000000 2.000000 0.000000 0.000000 
-8.310000 2.000000 2.000000 0.000000 0.000000 
-8.290000 2.000000 2.000000 0.000000 0.000000 
-8.270000 2.000000 2.000000 0.000000 0.000000 
-8.250000 2.000000 2.000000 0.000000 0.000000 
-8.230000 2.000000 2.000000 0.000000 0.000000 
-8.210000 2.000000 2.000000 0.000000 0.000000 
-8.190000 2.000000 2.000000 0.000000 0.000000 
-8.170000 2.000000 2.000000 0.000000 0.000000 
-8.150000 2.000000 2.000000 0.000000 0.000000 
-8.130000 2.000000 2.000000 0.000000 0.000000 
-8.110000 2.000000 2.000000 0.000000 0.000000 
-8.090000 2.000000 2.000000 0.000000 0.000000 
-8.070000 2.000000 2.000000 0.000000 0.000000 
-8.050000 2.000000 2.000000 0.000000 0.000000 
-8.030000 2.000000 2.000000 0.000000 0.000000 
-8.010000 2.000000 2.000000 0.000000 0.000000 
-7.990000 2.000000 2.000000 0.000000 0.000000 
-7.970000 2.000000 2.000000 0.000000 0.000000 
-7.950000 2.000000 2.000000 0.000000 0.000000 
-7.930000 2.000000 2.000000 0.000000 0.000000 
-7.910000 2.000000 2.000000 0.000000 0.000000 
-7.890000 2.000000 2.000000 0.000000 0.000000 
-7.870000 2.000000 2.000000 0.000000 0.000000 
-7.850000 2.000000 2.000000 0.000000 0.000000 
-7.830000 2.000000 2.000000 0.000000 0.000000 
-7.810000 2.000000 2.000000 0.000000 0.000000 
-7.790000 2.000000 2.000000 0.000000 0.000000 
-7.770000 2.000000 2.000000 0.000000 0.000000 
-7.750000 2.000000 2.000000 0.000000 0.000000 
-7.730000 2.000000 2.000000 0.000000 0.000000 
-7.710000 2.000000 2.000000 0.000000 0.000000 
-7.690000 2.000000 2.000000 0.000000 0.000000 
-7.670000 2.000000 2.000000 0.000000 0.000000 
-7.650000 2.000000 2.000000 0.000000 0.000000 
-7.630000 2.000000 2.000000 0.000000 0.000000 
-7.610000 2.000000 2.000000 0.000000 0.000000 
-7.590000 2.000000 2.000000 0.000000 0.000000 
-7.570000 2.000000 2.000000 0.000000 0.000000 
-7.550000 2.000000 2.000000 0.000000 0.000000 
-7.530000 2.000000 2.000000 0.000000 0.000000 
-7.510000 2.000000 2.000000 0.000000 0.000000 
-7.490000 2.000000 2.000000 0.000000 0.000000 
-7.470000 2.000000 2.000000 0.000000 0.000000 
-7.450000 2.000000 2.000000 0.000000 0.000000 
-7.430000 2.000000 2.000000 0.000000 0.000000 
-7.410000 2.000000 2.000000 0.000000 0.000000 
-7.390000 2.000000 2.000000 0.000000 0.000000 
-7.370000 2.000000 2.000000 0.000000 0.000000 
-7.350000 2.000000 2.000000 0.000000 0.000000 
-7.330000 2.000000 2.000000 0.000000 0.000000 
-7.310000 2.000000 2.000000 0.000000 0.000000 
-7.290000 2.000000 2.000000 0.000000 0.000000 
-7.270000 2.000000 2.000000 0.000000 0.000000 
-7.250000 2.000000 2.000000 0.000000 0.000000 
-7.230000 2.000000 2.000000 0.000000 0.000000 
-7.210000 2.000000 2.000000 0.000000 0.000000 
-7.190000 2.000000 2.000000 0.000000 0.000000 
-7.170000 2.000000 2.000000 0.000000 0.000000 
-7.150000 2.000000 2.000000 0.000000 0.000000 
-7.130000 2.000000 2.000000 0.000000 0.000000 
-7.110000 2.000000 2.000000 0.000000 0.000000 
-7.090000 2.000000 2.000000 0.000000 0.000000 
-7.070000 2.000000 2.000000 0.000000 0.000000 
-7.050000 2.000000 2.000000 0.000000 0.000000 
-7.030000 2.000000 2.000000 0.000000 0.000000 
-7.010000 2.000000 2.000000 0.000000 0.000000 
-6.990000 2.000000 2.000000 0.000000 0.000000 
-6.970000 2.000000 2.000000 0.000000 0.000000 
-6.950000 2.000000 2.000000 0.000000 0.000000 
-6.930000 2.000000 2.000000 0.000000 0.000000 
-6.910000 2.000000 2.000000 0.000000 0.000000 
-6.890000 2.000000 2.000000 0.000000 0.000000 
-6.870000 2.000000 2.000000 0.000000 0.000000 
-6.850000 2.000000 2.000000 0.000000 0.000000 
-6.830000 2.000000 2.000000 0.000000 0.000000 
-6.810000 2.000000 2.000000 0.000000 0.000000 
-6.790000 2.000000 2.000000 0.000000 0.000000 
-6.770000 2.000000 2.000000 0.000000 0.000000 
-6.750000 2.000000 2.000000 0.000000 0.000000 
-6.730000 2.000000 2.000000 0.000000 0.000000 
-6.710000 2.000000 2.000000 0.000000 0.000000 
-6.690000 2.000000 2.000000 0.000000 0.000000 
-6.670000 2.000000 2.000000 0.000000 0.000000 
-6.650000 2.000000 2.000000 0.000000 0.000000 
-6.630000 2.000000 2.000000 0.000000 0.000000 
-6.610000 2.000000 2.000000 0.000000 0.000000 
-6.590000 2.000000 2.000000 0.000000 0.000000 
-6.570000 2.000000 2.000000 0.000000 0.000000 
-6.550000 2.000000 2.000000 0.000000 0.000000 
-6.530000 2.000000 2.000000 0.000000 0.000000 
-6.510000 2.000000 2.000000 0.000000 0.000000 
-6.490000 2.000000 2.000000 0.000000 0.000000 
-6.470000 2.000000 2.000000 0.000000 0.000000 
-6.450000 2.000000 2.000000 0.000000 0.000000 
-6.430000 2.000000 2.000000 0.000000 0.000000 
-6.410000 2.000000 2.000000 0.000000 0.000000 
-6.390000 2.000000 2.000000 0.000000 0.000000 
-6.370000 2.000000 2.000000 0.000000 0.000000 
-6.350000 2.000000 2.000000 0.000000 0.000000 
-6.330000 2.000000 2.000000 0.000000 0.000000 
-6.310000 2.000000 2.000000 0.000000 0.000000 
-6.290000 2.000000 2.000000 0.000000 0.000000 
-6.270000 2.000000 2.000000 0.000000 0.000000 
-6.250000 2.000000 2.000000 0.000000 0.000000 
-6.230000 2.000000 2.000000 0.000000 0.000000 
-6.210000 2.000000 2.000000 0.000000 0.000000 
-6.190000 2.000000 2.000000 0.000000 0.000000 
-6.170000 2.000000 2.000000 0.000000 0.000000 
-6.150000 2.000000 2.000000 0.000000 0.000000 
-6.130000 2.000000 2.000000 0.000000 0.000000 
-6.110000 2.000000 2.000000 0.000000 0.000000 
-6.090000 2.000000 2.000000 0.000000 0.000000 
-6.070000 2.000000 2.000000 0.000000 0.000000 
-6.050000 2.000000 2.000000 0.000000 0.000000 
-6.030000 2.000000 2.000000 0.000000 0.000000 
-6.010000 2.000000 2.000000 0.000000 0.000000 
-5.990000 2.000000 2.000000 0.000000 0.000000 
-5.970000 2.000000 2.000000 0.000000 0.000000 
-5.950000 2.000000 2.000000 0.000000 0.000000 
-5.930000 2.000000 2.000000 0.000000 0.000000 
-5.910000 2.000000 2.000000 0.000000 0.000000 
-5.890000 2.000000 2.000000 0.000000 0.000000 
-5.870000 2.000000 2.000000 0.000000 0.000000 
-5.850000 2.000000 2.000000 0.000000 0.000000 
-5.830000 2.000000 2.000000 0.000000 0.000000 
-5.810000 2.000000 2.000000 0.000000 0.000000 
-5.790000 2.000000 2.000000 0.000000 0.000000 
-5.770000 2.000000 2.000000 0.000000 0.000000 
-5.750000 2.000000 2.000000 0.000000 0.000000 
